o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
11652,1009,170386.3,1995-11-11,False
17926,761,155377.66,1995-11-11,False
28870,608,170794.92,1995-11-11,False
34566,265,163829.34,1995-11-11,False
35525,397,150876.64,1995-11-11,False
35587,1036,191151.61,1995-11-11,False
37223,281,207298.52,1995-11-11,False
22528,812,87157.92,1995-11-12,False
5925,1018,336159.19,1995-11-13,False
10944,223,116922.4,1995-11-13,False
31488,157,126486.57,1995-11-13,False
33126,235,107087.46,1995-11-13,False
35239,212,112163.33,1995-11-13,False
3302,233,47020.42,1995-11-14,False
16260,547,72103.44,1995-11-14,False
871,101,255205.31,1995-11-15,False
3174,884,130294.56,1995-11-15,False
3235,314,159162.72,1995-11-15,False
9539,184,44276.35,1995-11-15,False
25667,373,28860.87,1995-11-15,False
26566,28,77718.76,1995-11-15,False
32293,437,249867.93,1995-11-15,False
20515,391,15922.99,1995-11-16,False
38272,584,169416.1,1995-11-16,False
6982,121,183585.67,1995-11-17,False
14662,931,215716.81,1995-11-17,False
16993,650,155127.56,1995-11-17,False
30918,71,5765.66,1995-11-17,False
39046,251,134043.37,1995-11-17,False
7265,418,45274.69,1995-11-18,False
12102,884,164586.93,1995-11-18,False
14724,977,63154.48,1995-11-18,False
15264,397,127057.69,1995-11-18,False
20960,880,72666.11,1995-11-19,False
21859,496,144775.98,1995-11-19,False
29383,218,209447.29,1995-11-19,False
32647,812,152665.28,1995-11-19,False
35687,266,138065.08,1995-11-19,False
36640,587,164592.86,1995-11-19,False
4736,965,72962.92,1995-11-20,False
22531,25,138419.12,1995-11-20,False
25318,166,190123.79,1995-11-20,False
26176,400,121233.16,1995-11-20,False
27298,775,99240.07,1995-11-20,False
32069,886,209766.32,1995-11-20,False
37252,776,169353.96,1995-11-20,False
26214,796,99556.8,1995-11-21,False
26528,853,51754.75,1995-11-21,False
29731,26,101917.17,1995-11-22,False
3879,985,123183.97,1995-11-23,False
6433,536,305544.41,1995-11-23,False
6662,149,120374.76,1995-11-23,False
10342,448,187269.23,1995-11-23,False
26948,196,120201.77,1995-11-23,False
34913,922,90590.36,1995-11-23,False
36359,386,88897.31,1995-11-24,False
262,214,138249.02,1995-11-25,False
12930,751,10294.79,1995-11-25,False
17511,934,11622.65,1995-11-25,False
24769,893,262266.21,1995-11-25,False
37893,650,72922.78,1995-11-25,False
38662,76,111150.68,1995-11-25,False
9282,56,29368.43,1995-11-26,False
20326,671,99815.44,1995-11-26,False
22304,382,218639.72,1995-11-26,False
29795,1003,80234.98,1995-11-26,False
3622,631,120307.27,1995-11-27,False
17027,898,196355.38,1995-11-27,False
20804,571,281752.67,1995-11-27,False
21731,991,146219.89,1995-11-27,False
30532,712,91440.97,1995-11-27,False
37894,359,39040.03,1995-11-27,False
9987,698,225373.74,1995-11-28,False
7009,794,120660.46,1995-11-29,False
22533,307,175509.69,1995-11-29,False
26434,628,109576.86,1995-11-29,False
26437,230,154132.53,1995-11-29,False
31520,103,219696.88,1995-11-29,False
3046,220,152957.84,1995-11-30,False
11105,787,19176.85,1995-11-30,False
26821,751,127690.5,1995-11-30,False
34630,967,167244.88,1995-11-30,False
4579,730,101784.6,1995-12-01,False
6146,112,65673.02,1995-12-01,False
19523,508,96712.46,1995-12-01,False
33253,58,63587.37,1995-12-01,False
36098,988,39939.01,1995-12-01,False
22341,61,122420.37,1995-12-02,False
23875,974,68258.82,1995-12-02,False
24481,508,104148.51,1995-12-02,False
25248,322,71431.45,1995-12-02,False
26308,286,92701.89,1995-12-02,False
27106,388,118427.55,1995-12-02,False
1765,508,35310.04,1995-12-03,False
14563,398,173822.1,1995-12-03,False
32065,350,263217.38,1995-12-03,False
33510,703,232053.73,1995-12-03,False
37667,535,137905.7,1995-12-03,False
774,559,151245.16,1995-12-04,False
29255,467,69692.34,1995-12-04,False
38919,854,110013.59,1995-12-04,False
12996,676,158764.79,1995-12-05,False
17376,823,198798.84,1995-12-05,False
21699,175,152798.28,1995-12-05,False
28963,1018,143612.2,1995-12-05,False
37415,211,1679.37,1995-12-05,False
39107,401,103956.44,1995-12-05,False
26850,218,102020.07,1995-12-06,False
38531,739,184319.28,1995-12-06,False
2049,209,201405.56,1995-12-07,False
9344,466,310394.75,1995-12-07,False
18400,601,112132.85,1995-12-07,False
20864,583,211587.05,1995-12-07,False
9255,331,158707.72,1995-12-08,False
18436,922,150095.46,1995-12-08,False
28581,430,177706.27,1995-12-08,False
30279,722,222483.05,1995-12-08,False
38146,722,58184.79,1995-12-08,False
9829,967,5958.73,1995-12-09,False
20098,571,165055.38,1995-12-09,False
28672,827,77219.52,1995-12-09,False
33508,1000,67051.16,1995-12-09,False
9093,433,32017,1995-12-10,False
12130,883,173821.7,1995-12-10,False
24482,787,23625.04,1995-12-10,False
6912,535,19637.9,1995-12-11,False
12262,1009,121561.59,1995-12-11,False
13637,133,96037.41,1995-12-11,False
13728,2,111971.27,1995-12-11,False
15941,71,152650.68,1995-12-11,False
21927,310,249511.07,1995-12-11,False
22848,322,166653.38,1995-12-11,False
33219,698,171461.78,1995-12-11,False
37632,578,181445.36,1995-12-11,False
38116,826,172430.36,1995-12-11,False
7076,982,67780.45,1995-12-12,False
26464,670,275725.17,1995-12-12,False
30950,304,64540.75,1995-12-13,False
36897,760,176115.76,1995-12-13,False
2595,517,233912.24,1995-12-14,False
8451,227,57681.02,1995-12-14,False
10626,698,33508.36,1995-12-14,False
11457,1001,227295.45,1995-12-14,False
11524,536,11088.83,1995-12-14,False
15553,265,103806.73,1995-12-14,False
28322,568,227536.76,1995-12-14,False
679,340,10191.14,1995-12-15,False
12199,364,107208.46,1995-12-15,False
13089,983,231219.22,1995-12-15,False
1479,103,28288.36,1995-12-16,False
1607,1045,239998.13,1995-12-16,False
9542,803,106804.55,1995-12-16,False
11623,500,343926.87,1995-12-16,False
13664,569,297988.21,1995-12-16,False
15427,17,161214.89,1995-12-16,False
20743,101,128776.34,1995-12-16,False
22086,592,15035.45,1995-12-16,False
25892,586,13118.48,1995-12-16,False
33542,73,246163.49,1995-12-16,False
32422,701,148162.29,1995-12-17,False
32613,676,287627.17,1995-12-17,False
32678,742,77845.03,1995-12-17,False
32803,23,98685.91,1995-12-17,False
37703,392,178464.81,1995-12-17,False
9381,829,93675.43,1995-12-18,False
9607,451,30534.33,1995-12-18,False
24966,1037,178473.36,1995-12-18,False
30081,952,65026.1,1995-12-18,False
31936,595,249453.25,1995-12-18,False
39617,352,186457.99,1995-12-18,False
7808,869,44483.54,1995-12-19,False
21894,601,158577.27,1995-12-19,False
25061,667,142395.83,1995-12-19,False
25378,898,78134.72,1995-12-19,False
31878,43,195550.68,1995-12-19,False
32421,172,112328.4,1995-12-19,False
33601,142,106888.37,1995-12-19,False
19040,209,246163.16,1995-12-20,False
32450,880,129716.81,1995-12-20,False
12320,208,125647.76,1995-12-21,False
17888,244,57791.04,1995-12-21,False
18562,292,83158.34,1995-12-21,False
35873,883,55535.56,1995-12-21,False
38528,415,264325.68,1995-12-21,False
1254,490,133318.3,1995-12-22,False
3525,751,143372.8,1995-12-22,False
7077,394,236834.89,1995-12-22,False
15009,812,154114.3,1995-12-22,False
19043,436,36727.55,1995-12-22,False
22950,382,79353.58,1995-12-22,False
4773,850,202932,1995-12-23,False
7393,125,169004.22,1995-12-23,False
7716,1007,168555.51,1995-12-23,False
19616,151,325766.97,1995-12-23,False
26658,614,100234.58,1995-12-23,False
24963,802,255284.83,1995-12-24,False
35072,667,135436.15,1995-12-24,False
6148,313,113300.75,1995-12-25,False
10243,271,49309.18,1995-12-25,False
12289,295,88031.83,1995-12-25,False
12806,368,143488.2,1995-12-25,False
14852,742,32517.18,1995-12-25,False
11687,718,135797.52,1995-12-26,False
20737,28,165434.84,1995-12-26,False
36356,82,148437.32,1995-12-26,False
454,343,39301.04,1995-12-27,False
2916,52,30354.44,1995-12-27,False
32708,16,159492.77,1995-12-27,False
10820,463,178932.88,1995-12-28,False
26177,703,75031.64,1995-12-28,False
18020,878,222018.69,1995-12-29,False
22982,148,188073.13,1995-12-29,False
37861,932,102074.63,1995-12-29,False
8226,214,132390.17,1995-12-30,False
24422,163,136698.98,1995-12-30,False
36993,428,73213.81,1995-12-30,False
37792,772,43973.5,1995-12-30,False
39138,94,193802.35,1995-12-30,False
39585,709,150573.5,1995-12-30,False
16805,421,141003.79,1995-12-31,False
18534,859,69794.7,1995-12-31,False
22051,437,145728.49,1995-12-31,False
29666,781,227328.91,1995-12-31,False
33860,478,57633.13,1995-12-31,False
4640,670,95626.33,1996-01-01,False
8194,238,38195.79,1996-01-01,False
15235,980,86139.53,1996-01-01,False
22597,437,54095.56,1996-01-01,False
31457,100,90677.39,1996-01-01,False
1,259,153389.02,1996-01-02,False
30049,283,128437.98,1996-01-02,False
2945,199,312409.79,1996-01-03,False
14146,415,89200.14,1996-01-03,False
15136,811,87035.98,1996-01-03,False
25282,307,250174.37,1996-01-04,False
26438,355,4269.01,1996-01-04,False
35424,541,362397.74,1996-01-04,False
38566,425,46063.25,1996-01-04,False
17828,460,325842.11,1996-01-05,False
18151,14,290677.02,1996-01-05,False
21443,97,90864.76,1996-01-05,False
31396,709,84390.67,1996-01-05,False
32227,169,256792.73,1996-01-05,False
39201,970,280034.33,1996-01-05,False
1731,895,261614.19,1996-01-06,False
4038,655,178009.79,1996-01-06,False
4995,271,244259.05,1996-01-06,False
26534,898,84413.2,1996-01-06,False
1284,938,140401.72,1996-01-07,False
2336,991,25438.24,1996-01-07,False
10947,749,145676.03,1996-01-07,False
26880,790,62367.27,1996-01-07,False
29600,371,64742.82,1996-01-07,False
4709,178,55020.75,1996-01-08,False
7204,754,103903.1,1996-01-08,False
12482,700,204526.53,1996-01-08,False
19077,814,108315.58,1996-01-08,False
21472,635,50319.53,1996-01-08,False
22023,775,6066.02,1996-01-08,False
23590,74,118834.88,1996-01-08,False
25408,361,46065.15,1996-01-08,False
29954,154,216039,1996-01-08,False
39911,826,60732.71,1996-01-08,False
8099,85,17318.22,1996-01-09,False
29729,86,123365.34,1996-01-09,False
39968,775,220336.76,1996-01-09,False
7,274,208812.78,1996-01-10,False
3939,478,8374.56,1996-01-11,False
10816,913,53955.19,1996-01-11,False
14054,362,297907.61,1996-01-11,False
17219,200,105677.77,1996-01-11,False
18050,748,229642.55,1996-01-11,False
21732,580,175243.24,1996-01-11,False
38790,691,120492.21,1996-01-11,False
2340,452,40974.94,1996-01-12,False
22624,376,119181.9,1996-01-12,False
23237,688,201571.45,1996-01-12,False
26819,476,3682.08,1996-01-12,False
30721,259,31278.97,1996-01-12,False
31335,163,74442.34,1996-01-12,False
36513,343,270524.17,1996-01-12,False
7555,553,177974.46,1996-01-13,False
18214,464,24475.46,1996-01-13,False
18916,956,102392.6,1996-01-13,False
19973,115,87948.53,1996-01-14,False
26915,1031,250044.11,1996-01-14,False
39013,346,98752.58,1996-01-14,False
39104,506,88143.36,1996-01-14,False
9061,227,68379.34,1996-01-15,False
33762,208,146498.52,1996-01-15,False
32259,508,236379.13,1996-01-16,False
36613,505,20552.69,1996-01-16,False
38945,1034,137644.16,1996-01-16,False
12609,563,107119.97,1996-01-17,False
33859,590,58067.1,1996-01-17,False
12583,661,37659.71,1996-01-18,False
16515,793,224899.75,1996-01-18,False
30662,166,214013.02,1996-01-18,False
13319,298,160529.74,1996-01-19,False
33062,313,144172.73,1996-01-19,False
20835,611,124795.08,1996-01-20,False
27203,925,313379.45,1996-01-20,False
37670,254,24179.8,1996-01-20,False
5319,685,75060.83,1996-01-21,False
11331,127,28733.76,1996-01-21,False
15713,536,90884.45,1996-01-21,False
21701,578,110351.37,1996-01-21,False
7046,605,213467.25,1996-01-22,False
9345,964,129050.06,1996-01-22,False
5796,1046,31745.52,1996-01-23,False
15908,221,181996.03,1996-01-23,False
39329,571,285416.31,1996-01-23,False
20993,1024,43587.15,1996-01-24,False
4801,611,139683.81,1996-01-25,False
18981,536,105520.27,1996-01-25,False
22343,458,154514.7,1996-01-25,False
3010,53,199990.71,1996-01-26,False
38692,694,49526.44,1996-01-26,False
39396,419,154862.72,1996-01-26,False
2721,541,64298.27,1996-01-27,False
22112,101,105744.97,1996-01-27,False
22789,712,79062.21,1996-01-27,False
17413,250,62259.34,1996-01-28,False
32770,830,264880.1,1996-01-28,False
14049,667,60376.52,1996-01-29,False
10214,640,125940.1,1996-01-30,False
10625,181,184615.43,1996-01-30,False
24357,304,123578.46,1996-01-30,False
30466,350,101223.2,1996-01-30,False
1926,652,137581.75,1996-01-31,False
22918,400,160826.86,1996-01-31,False
11232,463,67704.54,1996-02-01,False
21312,199,52377.23,1996-02-01,False
29798,911,203718.05,1996-02-01,False
26082,553,151472.1,1996-02-02,False
37639,763,97979.82,1996-02-02,False
16673,145,46649.77,1996-02-03,False
21570,766,52894.19,1996-02-03,False
25349,37,57919.82,1996-02-03,False
26211,284,47834.26,1996-02-03,False
32897,23,196536.47,1996-02-03,False
37058,430,119107.18,1996-02-03,False
13792,955,44549.83,1996-02-04,False
32711,1000,185062.34,1996-02-04,False
2946,869,132048.78,1996-02-05,False
5632,550,115923.81,1996-02-05,False
32709,871,260655.31,1996-02-05,False
2951,517,176611.86,1996-02-06,False
6915,673,58673.87,1996-02-06,False
27172,616,39782.17,1996-02-06,False
27623,818,260406.5,1996-02-06,False
27649,148,34552.96,1996-02-06,False
32357,487,97633.21,1996-02-06,False
3200,86,175660.62,1996-02-07,False
21157,1043,180459.87,1996-02-07,False
23300,683,177827.77,1996-02-07,False
26020,1028,141619.32,1996-02-07,False
27334,769,162518.91,1996-02-07,False
27783,323,92025.91,1996-02-07,False
32134,401,145596.32,1996-02-07,False
37249,412,69097.41,1996-02-07,False
38560,472,211985.09,1996-02-07,False
38881,742,248819.66,1996-02-07,False
39554,1021,128159,1996-02-07,False
39840,814,206923.61,1996-02-07,False
4803,863,178712.5,1996-02-08,False
12546,151,99137.57,1996-02-08,False
15334,872,257689.37,1996-02-08,False
24327,308,84977.93,1996-02-08,False
25701,685,250558.08,1996-02-08,False
4551,763,92795.2,1996-02-09,False
35680,319,51251.04,1996-02-09,False
4295,31,101640.79,1996-02-10,False
5122,481,105333.37,1996-02-10,False
26241,8,249934.3,1996-02-10,False
38854,340,213255.93,1996-02-10,False
15333,358,238560.38,1996-02-11,False
15489,202,62059.21,1996-02-11,False
29920,988,151598.73,1996-02-11,False
30535,196,197996.18,1996-02-11,False
13798,910,124815.08,1996-02-12,False
20165,673,100058.49,1996-02-12,False
10181,613,41800.07,1996-02-13,False
18309,304,79380.94,1996-02-13,False
3940,1046,159614.25,1996-02-14,False
8514,488,301973.21,1996-02-14,False
8673,779,151789.03,1996-02-14,False
32583,176,218987.72,1996-02-14,False
36199,134,113489.19,1996-02-14,False
21189,503,193609.91,1996-02-15,False
29314,538,147136.33,1996-02-15,False
25732,130,243900.3,1996-02-16,False
5252,629,254184.42,1996-02-17,False
18659,247,141105.99,1996-02-17,False
3334,526,32227.2,1996-02-18,False
6532,4,98169.35,1996-02-18,False
21959,38,195949.31,1996-02-18,False
9382,236,110334.46,1996-02-19,False
31045,541,125534.89,1996-02-19,False
32294,586,83537.08,1996-02-19,False
16418,718,157812.41,1996-02-20,False
17505,274,86144.41,1996-02-20,False
21734,1010,79869.83,1996-02-21,False
25156,139,197498.13,1996-02-21,False
26183,883,36557.56,1996-02-21,False
27782,400,195368.28,1996-02-21,False
32197,457,96354.81,1996-02-22,False
34818,208,208342.47,1996-02-22,False
37248,377,64850.18,1996-02-22,False
19172,379,330144.34,1996-02-23,False
22337,548,186621.1,1996-02-23,False
34401,902,173990.73,1996-02-23,False
1572,73,58587.08,1996-02-24,False
9667,772,179828.42,1996-02-24,False
10276,1024,282456.75,1996-02-24,False
18821,359,219489.96,1996-02-24,False
29699,586,197294.53,1996-02-24,False
39394,629,45582.84,1996-02-24,False
39874,383,71422.66,1996-02-24,False
14343,985,96420.36,1996-02-25,False
15682,710,122618.64,1996-02-25,False
23175,301,25676.24,1996-02-25,False
24932,652,64856.75,1996-02-25,False
35427,212,47338.61,1996-02-25,False
3495,214,65379.43,1996-02-26,False
18209,157,127167.79,1996-02-26,False
20516,923,48099.11,1996-02-26,False
20771,122,62791.01,1996-02-26,False
23302,199,217436.46,1996-02-26,False
6818,667,123431.6,1996-02-27,False
8326,856,69335.28,1996-02-27,False
10721,547,121260.28,1996-02-27,False
14692,334,62577.69,1996-02-27,False
29760,67,156997.98,1996-02-27,False
608,182,68397.02,1996-02-28,False
12614,469,200286.65,1996-02-28,False
30724,941,40234.94,1996-02-28,False
34051,184,277606.49,1996-02-28,False
3558,185,144973.16,1996-02-29,False
4929,1045,195449.75,1996-02-29,False
10055,893,77937.04,1996-02-29,False
10406,32,174354.88,1996-02-29,False
13446,340,43164.24,1996-02-29,False
15877,895,87463.55,1996-02-29,False
29959,548,67479.83,1996-02-29,False
31554,820,154338.07,1996-02-29,False
32544,628,78969.86,1996-02-29,False
3269,118,291356.51,1996-03-01,False
16288,154,172168.11,1996-03-01,False
22560,758,109983.05,1996-03-01,False
25602,577,127462.41,1996-03-01,False
15265,289,124162.57,1996-03-02,False
32288,776,282226.36,1996-03-02,False
35623,208,175774.39,1996-03-02,False
36164,721,77290.34,1996-03-02,False
1664,448,244227.69,1996-03-03,False
6082,970,138389.48,1996-03-03,False
11556,496,202184.99,1996-03-03,False
18720,418,253529.56,1996-03-03,False
32160,1015,187167.7,1996-03-03,False
33539,151,67343.42,1996-03-03,False
33952,853,92562.49,1996-03-03,False
35618,725,136894.29,1996-03-03,False
20257,2,211100.92,1996-03-04,False
28577,412,219906.84,1996-03-04,False
35396,398,151526.83,1996-03-04,False
37504,904,141275.05,1996-03-04,False
2598,784,94054.27,1996-03-05,False
3974,652,68553.03,1996-03-05,False
11075,871,197929.43,1996-03-05,False
21697,670,204715.75,1996-03-05,False
21730,940,168363.66,1996-03-05,False
27237,293,50773.62,1996-03-05,False
32677,457,1475.4,1996-03-05,False
35749,1045,37675.12,1996-03-06,False
199,371,142762.26,1996-03-07,False
7877,91,258587.76,1996-03-08,False
7940,883,15029.02,1996-03-08,False
38755,776,160826.55,1996-03-08,False
1378,137,146149.68,1996-03-09,False
6469,523,227230.63,1996-03-09,False
7713,112,32052.15,1996-03-09,False
9798,794,36450.94,1996-03-09,False
15648,370,267623.63,1996-03-09,False
17665,508,146069.37,1996-03-09,False
29669,53,39067.98,1996-03-09,False
4130,724,51524.51,1996-03-10,False
486,358,269916.24,1996-03-11,False
23045,250,90145.25,1996-03-11,False
28323,943,117412.09,1996-03-11,False
30849,397,178304.98,1996-03-11,False
37344,469,170822.06,1996-03-11,False
4100,16,5660.93,1996-03-12,False
8037,820,157597.3,1996-03-12,False
18181,901,65899.46,1996-03-12,False
33895,754,47737.99,1996-03-12,False
14273,724,67997.04,1996-03-13,False
22369,799,185497.44,1996-03-13,False
32354,457,146440.46,1996-03-13,False
38276,1,172004.32,1996-03-13,False
354,968,202974.69,1996-03-14,False
2694,835,107666.62,1996-03-14,False
10564,713,69201.6,1996-03-14,False
22145,778,42966.46,1996-03-14,False
24641,166,108111.68,1996-03-14,False
4513,583,167940.63,1996-03-15,False
12100,910,42898.5,1996-03-15,False
15267,914,9366.54,1996-03-15,False
22215,385,151780.84,1996-03-15,False
22595,724,164454.99,1996-03-15,False
