,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
23513,43110,4705,183554.55,1995-02-07,no
23514,45442,4961,61692.51,1995-02-07,no
23515,46307,2422,127680.4,1995-02-07,no
23516,46755,668,262562.74,1995-02-07,yes
23517,54882,1276,84029.34,1995-02-07,no
23518,56711,244,136568.83,1995-02-07,no
23519,57633,3256,151279.24,1995-02-07,yes
23520,63815,4999,190365.16,1995-02-07,yes
23521,65156,3241,208677.6,1995-02-07,yes
23522,69125,577,17991.05,1995-02-07,no
23523,85190,1739,13168.92,1995-02-07,no
23524,87456,3130,36647.77,1995-02-07,no
23525,108128,4852,87487.12,1995-02-07,yes
23526,114690,1063,228111.89,1995-02-07,yes
23527,114723,3103,148709.07,1995-02-07,no
23528,149506,1826,199612.96,1995-02-07,yes
23529,151140,3848,110927.04,1995-02-07,no
23530,155078,2821,273576.22,1995-02-07,yes
23531,157479,3287,121511.3,1995-02-07,yes
23532,190214,4796,126752.67,1995-02-07,yes
23533,191553,2092,221063.93,1995-02-07,yes
23534,1637,2473,274158.45,1995-02-08,yes
23535,21824,2230,45482.86,1995-02-08,no
23536,29953,2764,152582.77,1995-02-08,yes
23537,31046,2230,289212.48,1995-02-08,yes
23538,34881,4330,275748.85,1995-02-08,yes
23539,57697,566,285294.71,1995-02-08,yes
23540,61411,1325,179967.4,1995-02-08,no
23541,71297,2812,243985.7,1995-02-08,yes
23542,89122,496,170825.34,1995-02-08,no
23543,112805,716,135437.22,1995-02-08,no
23544,120484,4232,67150.39,1995-02-08,no
23545,121154,5021,241790.12,1995-02-08,yes
23546,121953,3869,217711.3,1995-02-08,yes
23547,122853,3370,247289.35,1995-02-08,yes
23548,155585,2794,45978.87,1995-02-08,no
23549,159809,2846,277078.0,1995-02-08,yes
23550,164896,1081,119286.96,1995-02-08,yes
23551,165286,1651,264886.91,1995-02-08,yes
23552,168449,4915,237661.65,1995-02-08,yes
23553,192353,106,1629.87,1995-02-08,no
23554,193088,2755,88200.08,1995-02-08,no
23555,197831,367,225251.3,1995-02-08,yes
23556,15300,3274,166556.06,1995-02-09,yes
23557,22532,2030,63696.65,1995-02-09,no
23558,24198,1325,255666.82,1995-02-09,yes
23559,57922,2611,74166.6,1995-02-09,no
23560,58341,2054,1938.43,1995-02-09,no
23561,63717,2176,110683.68,1995-02-09,yes
23562,70822,157,88444.69,1995-02-09,no
23563,78977,3475,94561.9,1995-02-09,no
23564,88902,3794,6823.0,1995-02-09,no
23565,102215,253,213402.29,1995-02-09,yes
23566,103938,25,145134.99,1995-02-09,no
23567,114343,848,245594.25,1995-02-09,yes
23568,118242,4567,43747.46,1995-02-09,yes
23569,121382,173,201852.62,1995-02-09,yes
23570,126370,2176,308093.58,1995-02-09,yes
23571,135046,3766,321084.21,1995-02-09,yes
23572,159491,2042,228433.33,1995-02-09,yes
23573,163396,35,33844.14,1995-02-09,no
23574,173221,3910,85404.3,1995-02-09,no
23575,173248,1987,148463.11,1995-02-09,yes
23576,181668,1154,214977.51,1995-02-09,yes
23577,188579,1142,227097.98,1995-02-09,yes
23578,191235,199,127871.61,1995-02-09,yes
23579,193410,2033,83211.99,1995-02-09,no
23580,15428,2296,187717.19,1995-02-10,no
23581,30534,187,93594.48,1995-02-10,no
23582,36258,496,142031.28,1995-02-10,yes
23583,65414,2233,90794.15,1995-02-10,no
23584,103943,2731,264062.47,1995-02-10,yes
23585,104935,3727,62087.09,1995-02-10,no
23586,108932,1216,304621.86,1995-02-10,yes
23587,114725,214,91772.04,1995-02-10,no
23588,117989,4246,58199.51,1995-02-10,no
23589,134307,2654,18385.16,1995-02-10,no
23590,135268,4213,127694.12,1995-02-10,no
23591,135874,4138,45312.6,1995-02-10,yes
23592,136256,4039,110651.58,1995-02-10,no
23593,143685,4672,30294.58,1995-02-10,no
23594,145185,2773,199885.69,1995-02-10,yes
23595,164167,280,197335.49,1995-02-10,no
23596,171555,2320,32982.19,1995-02-10,no
23597,172231,3121,284963.63,1995-02-10,yes
23598,183301,4504,89382.05,1995-02-10,no
23599,186500,427,90501.26,1995-02-10,no
23600,194212,436,248171.22,1995-02-10,yes
23601,196679,4939,142707.21,1995-02-10,no
23602,1056,935,38295.4,1995-02-11,no
23603,21989,4630,242968.72,1995-02-11,yes
23604,28773,2383,159958.4,1995-02-11,no
23605,33764,4348,214441.86,1995-02-11,yes
23606,49892,1174,53269.12,1995-02-11,no
23607,51461,4645,309161.35,1995-02-11,yes
23608,81569,3545,157943.26,1995-02-11,no
23609,88933,466,195863.59,1995-02-11,yes
23610,89665,623,340606.21,1995-02-11,yes
23611,100515,1432,185086.54,1995-02-11,yes
23612,102115,578,63346.41,1995-02-11,no
23613,102944,2099,239167.93,1995-02-11,yes
23614,109157,2461,136334.84,1995-02-11,no
23615,135847,1207,14894.15,1995-02-11,no
23616,147618,1712,32171.47,1995-02-11,no
23617,150689,1312,150091.98,1995-02-11,no
23618,153282,4859,150524.55,1995-02-11,no
23619,171297,1832,117577.76,1995-02-11,yes
23620,171687,691,279808.27,1995-02-11,yes
23621,184839,4450,84113.24,1995-02-11,no
23622,191041,4336,190240.57,1995-02-11,no
23623,197510,1954,140526.44,1995-02-11,no
23624,6403,949,86496.35,1995-02-12,yes
23625,18244,4150,81927.23,1995-02-12,yes
23626,18820,3452,196329.1,1995-02-12,yes
23627,34243,1673,231310.85,1995-02-12,yes
23628,45349,4760,105778.28,1995-02-12,no
23629,65413,587,112887.01,1995-02-12,no
23630,105952,4255,210317.21,1995-02-12,yes
23631,121475,1732,132593.42,1995-02-12,no
23632,130819,1537,51480.52,1995-02-12,no
23633,147302,5018,161992.14,1995-02-12,yes
23634,153735,4754,250912.32,1995-02-12,yes
23635,156679,4052,175408.08,1995-02-12,yes
23636,163175,263,209876.88,1995-02-12,yes
23637,173056,3295,58876.75,1995-02-12,no
23638,180999,3808,73027.75,1995-02-12,no
23639,195171,815,157761.98,1995-02-12,no
23640,196771,3467,160986.58,1995-02-12,yes
23641,199328,2467,222607.86,1995-02-12,yes
23642,6022,40,322592.49,1995-02-13,yes
23643,27975,3847,147886.72,1995-02-13,yes
23644,43621,1837,73140.98,1995-02-13,no
23645,45156,3463,136174.27,1995-02-13,no
23646,46562,1489,78510.56,1995-02-13,no
23647,67012,620,106511.35,1995-02-13,no
23648,74915,2524,182569.0,1995-02-13,no
23649,83396,722,159753.8,1995-02-13,no
23650,87681,482,201644.38,1995-02-13,yes
23651,91780,2852,207875.92,1995-02-13,yes
23652,101253,947,23036.83,1995-02-13,no
23653,114790,1138,210530.79,1995-02-13,yes
23654,117155,4739,4433.61,1995-02-13,no
23655,124324,3541,42765.04,1995-02-13,yes
23656,129893,1579,213345.5,1995-02-13,yes
23657,162278,2432,195689.87,1995-02-13,yes
23658,172549,4151,101175.7,1995-02-13,no
23659,186215,571,136834.69,1995-02-13,no
23660,188801,4786,167725.15,1995-02-13,yes
23661,193856,3481,164594.77,1995-02-13,no
23662,195845,2623,246954.63,1995-02-13,yes
23663,7171,1282,202749.62,1995-02-14,yes
23664,9537,2740,194348.04,1995-02-14,no
23665,10245,1994,302621.82,1995-02-14,yes
23666,14022,2323,60194.14,1995-02-14,yes
23667,27719,1291,201719.44,1995-02-14,yes
23668,47015,3058,253063.33,1995-02-14,yes
23669,49763,3934,156503.67,1995-02-14,no
23670,59045,3643,187065.99,1995-02-14,yes
23671,59843,4942,194070.64,1995-02-14,no
23672,69670,4075,131596.82,1995-02-14,yes
23673,73697,1471,147643.77,1995-02-14,yes
23674,74822,3517,215747.86,1995-02-14,yes
23675,82240,752,110952.07,1995-02-14,yes
23676,87811,2263,253067.73,1995-02-14,yes
23677,104517,2933,83870.36,1995-02-14,no
23678,114150,109,287101.07,1995-02-14,yes
23679,125605,1901,215897.57,1995-02-14,yes
23680,128258,1162,125281.21,1995-02-14,no
23681,139782,1708,106484.01,1995-02-14,no
23682,141697,1234,118501.79,1995-02-14,yes
23683,145056,4837,132465.69,1995-02-14,yes
23684,145478,2075,114269.11,1995-02-14,yes
23685,153027,2416,37962.14,1995-02-14,no
23686,155239,3415,182446.32,1995-02-14,yes
23687,157508,568,199050.92,1995-02-14,no
23688,167330,1931,74460.4,1995-02-14,no
23689,181793,3275,318363.4,1995-02-14,yes
23690,185154,2657,168337.9,1995-02-14,no
23691,9314,4465,16501.12,1995-02-15,no
23692,22849,1948,174200.54,1995-02-15,no
23693,28608,314,59106.05,1995-02-15,no
23694,35494,2467,136083.2,1995-02-15,no
23695,45991,1930,173037.14,1995-02-15,yes
23696,50276,3731,91455.38,1995-02-15,no
23697,55808,4100,263210.22,1995-02-15,yes
23698,55973,803,313628.99,1995-02-15,yes
23699,58500,2648,76931.37,1995-02-15,no
23700,64199,4216,163585.58,1995-02-15,yes
23701,71399,2765,10298.61,1995-02-15,no
23702,75108,1519,141309.72,1995-02-15,yes
23703,76357,4469,17185.51,1995-02-15,no
23704,78625,17,218995.94,1995-02-15,yes
23705,81764,1846,223471.77,1995-02-15,yes
23706,85154,1169,18519.93,1995-02-15,no
23707,92294,3781,144005.53,1995-02-15,yes
23708,94914,2596,212575.86,1995-02-15,yes
23709,99430,515,190930.48,1995-02-15,yes
23710,144033,3857,48917.65,1995-02-15,no
23711,148800,4237,271613.5,1995-02-15,yes
23712,153826,313,249003.65,1995-02-15,yes
23713,168608,128,187450.94,1995-02-15,yes
23714,173732,4643,91171.31,1995-02-15,no
23715,182083,2437,242783.93,1995-02-15,yes
23716,190694,397,9442.57,1995-02-15,no
23717,5636,4127,191669.07,1995-02-16,no
23718,14434,3445,140856.7,1995-02-16,no
23719,30981,3190,309324.51,1995-02-16,yes
23720,45155,2527,227892.81,1995-02-16,yes
23721,64452,365,4145.64,1995-02-16,no
23722,64897,1153,226198.86,1995-02-16,yes
23723,80806,4957,68275.06,1995-02-16,yes
23724,91300,3967,144153.18,1995-02-16,no
23725,106502,2594,275725.44,1995-02-16,yes
23726,106529,4333,128454.52,1995-02-16,yes
23727,107076,3248,57833.92,1995-02-16,no
23728,107234,4610,140477.83,1995-02-16,no
23729,115810,3467,255475.04,1995-02-16,yes
23730,120327,656,61686.21,1995-02-16,no
23731,125221,1072,65613.94,1995-02-16,yes
23732,131174,2437,191908.97,1995-02-16,no
23733,133925,698,211874.18,1995-02-16,yes
23734,139586,1393,108686.24,1995-02-16,no
23735,153123,3685,54006.28,1995-02-16,no
23736,161441,412,133192.25,1995-02-16,no
23737,163136,2683,262382.6,1995-02-16,yes
23738,171047,1258,4620.16,1995-02-16,no
23739,171495,4475,23926.24,1995-02-16,no
23740,173479,4588,29345.31,1995-02-16,no
23741,184864,2252,87194.22,1995-02-16,yes
23742,4423,2158,4647.15,1995-02-17,no
23743,23266,1505,38377.12,1995-02-17,no
23744,23426,1684,190633.12,1995-02-17,yes
23745,27105,1283,87316.5,1995-02-17,no
23746,52868,2819,274438.85,1995-02-17,yes
23747,73985,484,36793.51,1995-02-17,no
23748,84358,4510,240994.24,1995-02-17,yes
23749,87490,682,56958.0,1995-02-17,no
23750,92612,3728,27252.59,1995-02-17,yes
23751,95077,4360,55101.21,1995-02-17,no
23752,95684,4190,65478.97,1995-02-17,no
23753,102049,3476,224758.75,1995-02-17,yes
23754,115334,3868,233135.37,1995-02-17,yes
23755,127237,4343,111974.67,1995-02-17,no
23756,137760,397,269730.07,1995-02-17,yes
23757,155813,3007,195579.57,1995-02-17,yes
23758,158178,3997,20219.79,1995-02-17,no
23759,162883,4102,104523.0,1995-02-17,no
23760,162977,4651,129516.1,1995-02-17,no
23761,171328,3907,10188.73,1995-02-17,no
23762,195687,1121,140313.7,1995-02-17,no
23763,10213,4376,28233.58,1995-02-18,no
23764,34437,2612,67550.65,1995-02-18,no
23765,49921,2369,310054.93,1995-02-18,yes
23766,77510,1190,236068.23,1995-02-18,yes
23767,94532,1279,181090.12,1995-02-18,no
23768,97863,625,135597.87,1995-02-18,yes
23769,115555,2245,182161.29,1995-02-18,yes
23770,123910,1459,285849.99,1995-02-18,yes
23771,139233,4708,120920.3,1995-02-18,no
23772,139716,1639,54807.49,1995-02-18,no
23773,153797,4522,65769.65,1995-02-18,no
23774,156295,325,125320.51,1995-02-18,yes
23775,157829,3121,213402.89,1995-02-18,yes
23776,163715,776,232941.06,1995-02-18,yes
23777,170340,2878,176116.79,1995-02-18,yes
23778,199971,443,91346.27,1995-02-18,no
23779,16481,4948,62477.34,1995-02-19,no
23780,36454,1978,170925.61,1995-02-19,no
23781,40386,1234,246387.3,1995-02-19,yes
23782,42117,1504,128484.23,1995-02-19,no
23783,65986,3664,277556.13,1995-02-19,yes
23784,75846,1889,195934.72,1995-02-19,no
23785,77092,793,123132.72,1995-02-19,yes
23786,85507,2393,199045.8,1995-02-19,no
23787,94246,3680,152247.04,1995-02-19,no
23788,133412,847,115966.43,1995-02-19,no
23789,146594,850,113312.04,1995-02-19,no
23790,161351,1685,77466.41,1995-02-19,no
23791,164577,3643,1298.38,1995-02-19,no
23792,9696,1954,237389.29,1995-02-20,yes
23793,11043,2788,131523.18,1995-02-20,no
23794,20641,4393,209283.5,1995-02-20,yes
23795,51777,2473,205247.91,1995-02-20,yes
23796,68675,4888,17603.53,1995-02-20,no
23797,87616,2803,179547.21,1995-02-20,yes
23798,88102,3641,203597.21,1995-02-20,yes
23799,97570,2263,183661.21,1995-02-20,no
23800,104482,2785,236224.45,1995-02-20,yes
23801,108514,2428,435019.75,1995-02-20,yes
23802,121760,1916,39661.33,1995-02-20,no
23803,126020,2419,26586.89,1995-02-20,no
23804,129475,2857,203905.22,1995-02-20,yes
23805,131463,3643,122983.07,1995-02-20,no
23806,138085,3005,52618.31,1995-02-20,yes
23807,168839,1468,176914.02,1995-02-20,yes
23808,181955,3937,132691.0,1995-02-20,no
23809,187041,1888,81802.85,1995-02-20,no
23810,191523,4082,61037.14,1995-02-20,no
23811,192097,4970,99528.43,1995-02-20,no
23812,5825,2059,27937.72,1995-02-21,no
23813,7462,433,185963.71,1995-02-21,no
23814,12486,4372,180487.01,1995-02-21,yes
23815,15138,2606,40787.03,1995-02-21,no
23816,21475,3869,180500.87,1995-02-21,no
23817,40962,1778,171282.31,1995-02-21,no
23818,55941,2128,44971.15,1995-02-21,no
23819,58117,3901,169954.45,1995-02-21,yes
23820,71489,4226,104343.33,1995-02-21,no
23821,114439,2626,90456.2,1995-02-21,no
23822,116068,3016,139574.52,1995-02-21,no
23823,141216,2554,7848.51,1995-02-21,yes
23824,143905,1616,357794.94,1995-02-21,yes
23825,159847,232,269432.39,1995-02-21,yes
23826,170625,97,230673.35,1995-02-21,yes
23827,179745,4639,77204.02,1995-02-21,no
23828,195716,2140,154514.11,1995-02-21,yes
23829,3814,3949,225726.34,1995-02-22,yes
23830,5347,1621,260313.57,1995-02-22,yes
23831,9890,2485,83005.04,1995-02-22,yes
23832,20161,1480,58718.49,1995-02-22,no
23833,37991,1174,66707.83,1995-02-22,no
23834,49312,565,257727.78,1995-02-22,yes
23835,53634,4952,19244.92,1995-02-22,no
23836,70820,3583,192389.38,1995-02-22,no
23837,73863,1159,52938.91,1995-02-22,no
23838,78499,23,108079.44,1995-02-22,no
23839,99686,1987,159257.97,1995-02-22,no
23840,107010,1142,215538.51,1995-02-22,yes
23841,111463,2060,156854.44,1995-02-22,no
23842,144773,1702,122526.4,1995-02-22,yes
23843,147399,3400,96206.28,1995-02-22,no
23844,168070,3077,167101.18,1995-02-22,yes
23845,171303,94,75905.25,1995-02-22,yes
23846,179780,2026,115997.44,1995-02-22,no
23847,180291,4517,278443.73,1995-02-22,yes
23848,181440,2137,50575.79,1995-02-22,no
23849,1830,4469,114731.79,1995-02-23,yes
23850,11651,2341,78750.7,1995-02-23,no
23851,12641,3727,199000.72,1995-02-23,yes
23852,33794,3634,254300.51,1995-02-23,yes
23853,82150,3994,185259.38,1995-02-23,no
23854,98049,1906,234108.85,1995-02-23,yes
23855,98850,1712,211452.2,1995-02-23,yes
23856,102950,3181,287862.79,1995-02-23,yes
23857,106497,641,244564.45,1995-02-23,yes
23858,113411,1157,19975.35,1995-02-23,no
23859,118151,385,316706.51,1995-02-23,yes
23860,153701,1766,29778.93,1995-02-23,no
23861,157477,1577,169640.28,1995-02-23,no
23862,161158,4975,89725.9,1995-02-23,yes
23863,161828,412,114637.67,1995-02-23,yes
23864,170435,2246,146817.78,1995-02-23,no
23865,182369,988,127103.72,1995-02-23,no
23866,184448,5086,85257.78,1995-02-23,yes
23867,198406,1424,77201.49,1995-02-23,yes
23868,3749,1276,124852.39,1995-02-24,yes
23869,4227,4481,144708.6,1995-02-24,yes
23870,5312,2207,68435.09,1995-02-24,no
23871,56295,3431,140467.36,1995-02-24,no
23872,82279,1849,123388.86,1995-02-24,no
23873,97539,1312,69231.62,1995-02-24,yes
23874,101696,2764,112997.68,1995-02-24,no
23875,102566,871,96764.05,1995-02-24,yes
23876,105414,2245,63957.43,1995-02-24,no
23877,141895,4780,267212.89,1995-02-24,yes
23878,161252,3359,266342.57,1995-02-24,yes
23879,164643,4921,192691.96,1995-02-24,no
23880,170471,1781,99231.3,1995-02-24,no
23881,183558,4040,86990.28,1995-02-24,no
23882,184738,844,259254.6,1995-02-24,yes
23883,184800,4076,135720.22,1995-02-24,no
23884,190629,3289,76192.92,1995-02-24,no
23885,191776,2546,95843.84,1995-02-24,no
23886,197477,515,28942.16,1995-02-24,no
23887,18023,1126,71011.82,1995-02-25,no
23888,21350,1321,19979.19,1995-02-25,no
23889,22564,4486,12470.44,1995-02-25,no
23890,25799,1036,125101.19,1995-02-25,yes
23891,32965,754,309003.5,1995-02-25,yes
23892,37863,1235,112304.47,1995-02-25,no
23893,39909,1597,221083.08,1995-02-25,yes
23894,40001,2419,93941.65,1995-02-25,no
23895,54787,3094,98793.19,1995-02-25,no
23896,61734,1826,102918.46,1995-02-25,no
23897,64389,3632,48316.73,1995-02-25,no
23898,72327,2239,36986.85,1995-02-25,no
23899,75714,1948,203819.6,1995-02-25,yes
23900,78246,3410,45919.45,1995-02-25,no
23901,78277,3604,325826.69,1995-02-25,yes
23902,81120,2947,158201.76,1995-02-25,yes
23903,94534,2911,115461.39,1995-02-25,no
23904,102017,2755,82086.14,1995-02-25,no
23905,119138,5081,193246.0,1995-02-25,yes
23906,140775,733,213822.41,1995-02-25,yes
23907,148743,4175,221162.54,1995-02-25,yes
23908,149831,3274,42513.98,1995-02-25,no
23909,154790,1993,9452.92,1995-02-25,no
23910,156423,3913,60838.86,1995-02-25,no
23911,158055,353,106389.01,1995-02-25,yes
23912,165570,2632,169256.44,1995-02-25,yes
23913,178727,3355,389350.28,1995-02-25,yes
23914,185794,3964,78573.04,1995-02-25,yes
23915,195653,2557,20807.62,1995-02-25,no
23916,4960,4171,229321.62,1995-02-26,yes
23917,19558,4160,121809.08,1995-02-26,no
23918,67525,4229,50415.98,1995-02-26,no
23919,74340,2152,264922.9,1995-02-26,yes
23920,93280,3566,39927.28,1995-02-26,no
23921,98976,280,206515.35,1995-02-26,yes
23922,110021,2428,115554.57,1995-02-26,no
23923,114695,1655,62861.64,1995-02-26,no
23924,116102,244,234065.36,1995-02-26,yes
23925,147426,2878,159925.38,1995-02-26,no
23926,153731,2828,103354.68,1995-02-26,no
23927,173984,4927,241773.25,1995-02-26,yes
23928,180097,253,129170.91,1995-02-26,no
23929,184838,4810,140091.57,1995-02-26,no
23930,196932,3343,71967.12,1995-02-26,no
23931,4642,5011,124515.1,1995-02-27,yes
23932,4707,3034,86878.98,1995-02-27,no
23933,8133,4678,243066.99,1995-02-27,yes
23934,11138,613,176011.7,1995-02-27,yes
23935,15462,1534,118343.9,1995-02-27,no
23936,21125,1039,56936.0,1995-02-27,no
23937,43137,994,28479.18,1995-02-27,yes
23938,46372,2062,126901.99,1995-02-27,no
23939,50145,2653,222039.74,1995-02-27,yes
23940,70179,2906,171562.93,1995-02-27,no
23941,86563,5051,167496.86,1995-02-27,yes
23942,108417,85,228688.86,1995-02-27,yes
23943,115808,2353,192548.32,1995-02-27,no
23944,117542,4882,137368.9,1995-02-27,no
23945,132774,3575,308658.58,1995-02-27,yes
23946,136866,4201,10144.71,1995-02-27,no
23947,139111,5065,291260.73,1995-02-27,yes
23948,142309,271,272314.92,1995-02-27,yes
23949,159557,2866,44789.04,1995-02-27,no
23950,166563,2681,201693.47,1995-02-27,yes
23951,168228,2881,114973.17,1995-02-27,no
23952,191783,2552,348397.74,1995-02-27,yes
23953,196642,3905,172338.26,1995-02-27,no
23954,196933,2090,264931.63,1995-02-27,yes
23955,3399,4145,84588.07,1995-02-28,yes
23956,7521,2956,104519.37,1995-02-28,no
23957,9953,3214,15000.21,1995-02-28,no
23958,25184,4151,97131.43,1995-02-28,no
23959,34592,856,47584.81,1995-02-28,no
23960,78080,4,96351.16,1995-02-28,yes
23961,83524,292,7879.76,1995-02-28,no
23962,88962,1471,173038.13,1995-02-28,no
23963,123748,184,132954.84,1995-02-28,no
23964,157760,4495,169351.44,1995-02-28,no
23965,159362,1325,142545.85,1995-02-28,no
23966,159777,3616,221276.76,1995-02-28,yes
23967,166757,290,332154.4,1995-02-28,yes
23968,178624,4123,171583.64,1995-02-28,no
23969,190625,4540,97510.77,1995-02-28,yes
23970,192708,3679,70963.45,1995-02-28,no
23971,193635,479,96855.95,1995-02-28,no
23972,20068,820,117002.87,1995-03-01,yes
23973,24096,2051,2942.5,1995-03-01,no
23974,26049,3184,50948.84,1995-03-01,yes
23975,28741,940,121474.77,1995-03-01,yes
23976,40612,2116,222287.19,1995-03-01,yes
23977,73153,385,146041.55,1995-03-01,no
23978,78692,2963,130529.11,1995-03-01,no
23979,88325,178,41589.57,1995-03-01,no
23980,92450,373,129202.15,1995-03-01,yes
23981,95590,2516,209840.3,1995-03-01,yes
23982,98787,2995,18141.14,1995-03-01,no
23983,103012,283,3086.23,1995-03-01,no
23984,110435,3757,297914.19,1995-03-01,yes
23985,113409,3737,108430.87,1995-03-01,no
23986,130982,1547,165511.04,1995-03-01,yes
23987,141892,5021,216369.77,1995-03-01,yes
23988,173120,1789,184454.25,1995-03-01,no
23989,177475,1660,17638.04,1995-03-01,no
23990,177955,1331,354357.09,1995-03-01,yes
23991,182658,4966,91006.12,1995-03-01,no
23992,183974,3643,242599.3,1995-03-01,yes
23993,928,2233,343109.85,1995-03-02,yes
23994,5188,4759,94992.97,1995-03-02,no
23995,12194,922,44596.24,1995-03-02,no
23996,12868,3539,227323.59,1995-03-02,yes
23997,46535,1915,80805.75,1995-03-02,yes
23998,49184,1705,132012.86,1995-03-02,no
23999,70562,1552,81585.5,1995-03-02,yes
24000,83173,3220,163088.73,1995-03-02,no
24001,85158,4028,26892.29,1995-03-02,no
24002,120903,697,136623.09,1995-03-02,no
24003,136768,1985,45417.32,1995-03-02,no
24004,143620,827,222400.44,1995-03-02,yes
24005,169990,863,165763.03,1995-03-02,no
